score
3.0
4.0
77.0
76.0
81.0
67.0
71.0
35.0
53.0
38.0
92.0
97.0
91.0
70.0
59.0
32.0
95.0
100.0
73.0
96.0
71.0
17.0
52.0
46.0
73.0
25.0
64.0
34.0
6.0
55.0
77.0
68.0
5.0
91.0
82.0
28.0
9.0
69.0
92.0
1.0
65.0
98.0
93.0
83.0
9.0
80.0
27.0
64.0
59.0
42.0
100.0
61.0
80.0
89.0
42.0
100.0
89.0
80.0
49.0
11.0
33.0
100.0
49.0
83.0
81.0
89.0
6.0
6.0
7.0
17.0
88.0
80.0
70.0
28.0
82.0
89.0
51.0
58.0
74.0
67.0
31.0
82.0
42.0
69.0
27.0
38.0
69.0
25.0
99.0
95.0
62.0
59.0
14.0
94.0
1.0
67.0
64.0
67.0
44.0
73.0
79.0
61.0
92.0
95.0
45.0
57.0
33.0
100.0
68.0
79.0
97.0
55.0
2.0
40.0
87.0
91.0
74.0
26.0
99.0
25.0
77.0
74.0
55.0
37.0
92.0
70.0
78.0
8.0
24.0
53.0
67.0
53.0
28.0
35.0
37.0
100.0
100.0
73.0
70.0
88.0
60.0
72.0
74.0
93.0
65.0
87.0
43.0
38.0
63.0
74.0
100.0
77.0
65.0
86.0
73.0
74.0
4.0
60.0
88.0
66.0
80.0
6.0
67.0
40.0
45.0
58.0
91.0
48.0
79.0
69.0
34.0
67.0
74.0
32.0
86.0
44.0
46.0
45.0
55.0
31.0
94.0
55.0
45.0
80.0
89.0
62.0
77.0
83.0
78.0
55.0
3.0
100.0
59.0
24.0
58.0
70.0
72.0
96.0
5.0
88.0
70.0
50.0
89.0
100.0
57.0
26.0
98.0
21.0
56.0
39.0
100.0
24.0
89.0
98.0
75.0
51.0
64.0
100.0
76.0
73.0
10.0
95.0
60.0
13.0
76.0
50.0
26.0
93.0
11.0
98.0
77.0
27.0
48.0
94.0
96.0
78.0
39.0
93.0
36.0
100.0
52.0
63.0
83.0
86.0
100.0
28.0
92.0
57.0
49.0
9.0
18.0
84.0
63.0
80.0
98.0
92.0
62.0
54.0
87.0
81.0
76.0
86.0
42.0
88.0
87.0
93.0
75.0
73.0
100.0
58.0
94.0
35.0
93.0
100.0
73.0
7.0
100.0
21.0
59.0
40.0
73.0
75.0
23.0
90.0
54.0
4.0
85.0
23.0
87.0
47.0
79.0
72.0
99.0
42.0
56.0
65.0
60.0
97.0
98.0
88.0
21.0
87.0
97.0
36.0
17.0
100.0
10.0
24.0
100.0
77.0
85.0
48.0
57.0
81.0
51.0
96.0
23.0
70.0
88.0
92.0
93.0
68.0
5.0
76.0
64.0
31.0
16.0
100.0
68.0
24.0
46.0
35.0
52.0
78.0
80.0
71.0
89.0
58.0
81.0
55.0
53.0
88.0
42.0
73.0
99.0
18.0
70.0
41.0
11.0
100.0
50.0
70.0
74.0
15.0
100.0
87.0
77.0
57.0
24.0
92.0
34.0
92.0
7.0
52.0
69.0
89.0
28.0
88.0
60.0
100.0
86.0
47.0
97.0
32.0
60.0
42.0
74.0
24.0
61.0
64.0
98.0
5.0
18.0
87.0
100.0
19.0
84.0
76.0
82.0
36.0
67.0
95.0
31.0
83.0
90.0
93.0
44.0
32.0
100.0
11.0
1.0
65.0
75.0
53.0
100.0
7.0
87.0
43.0
62.0
84.0
100.0
59.0
55.0
33.0
9.0
6.0
9.0
10.0
7.0
95.0
98.0
85.0
80.0
43.0
100.0
13.0
67.0
98.0
60.0
64.0
6.0
100.0
100.0
100.0
2.0
75.0
92.0
100.0
41.0
12.0
95.0
53.0
99.0
13.0
19.0
67.0
79.0
4.0
86.0
3.0
48.0
22.0
44.0
100.0
48.0
62.0
56.0
100.0
82.0
96.0
93.0
87.0
87.0
54.0
16.0
32.0
4.0
55.0
21.0
100.0
4.0
99.0
74.0
1.0
82.0
14.0
37.0
88.0
73.0
60.0
56.0
24.0
99.0
87.0
100.0
54.0
62.0
62.0
100.0
84.0
62.0
54.0
84.0
100.0
50.0
33.0
91.0
100.0
84.0
60.0
44.0
8.0
100.0
95.0
94.0
93.0
74.0
99.0
49.0
30.0
72.0
72.0
1.0
94.0
78.0
62.0
69.0
52.0
18.0
84.0
90.0
100.0
80.0
53.0
60.0
37.0
95.0
19.0
62.0
81.0
73.0
51.0
34.0
51.0
9.0
68.0
50.0
81.0
94.0
3.0
100.0
100.0
89.0
85.0
38.0
68.0
10.0
43.0
99.0
57.0
13.0
67.0
82.0
90.0
16.0
38.0
1.0
7.0
91.0
98.0
68.0
69.0
73.0
96.0
97.0
35.0
93.0
50.0
57.0
70.0
58.0
29.0
92.0
93.0
69.0
73.0
33.0
95.0
34.0
97.0
34.0
65.0
98.0
100.0
34.0
13.0
68.0
61.0
46.0
25.0
61.0
80.0
44.0
88.0
23.0
42.0
68.0
2.0
19.0
68.0
93.0
73.0
31.0
38.0
89.0
87.0
38.0
69.0
16.0
60.0
65.0
54.0
85.0
65.0
85.0
99.0
45.0
16.0
63.0
65.0
100.0
84.0
79.0
35.0
37.0
86.0
76.0
85.0
79.0
68.0
47.0
1.0
54.0
85.0
67.0
66.0
76.0
9.0
87.0
97.0
28.0
32.0
65.0
1.0
92.0
77.0
23.0
90.0
98.0
99.0
89.0
75.0
84.0
16.0
99.0
87.0
48.0
3.0
16.0
88.0
100.0
79.0
6.0
79.0
100.0
100.0
3.0
44.0
38.0
40.0
69.0
14.0
43.0
54.0
61.0
86.0
72.0
72.0
1.0
90.0
9.0
77.0
55.0
91.0
84.0
84.0
80.0
70.0
15.0
88.0
24.0
93.0
98.0
94.0
20.0
56.0
52.0
71.0
86.0
42.0
94.0
69.0
90.0
54.0
1.0
95.0
66.0
79.0
78.0
100.0
97.0
62.0
86.0
21.0
96.0
51.0
22.0
94.0
98.0
61.0
56.0
64.0
1.0
70.0
79.0
75.0
61.0
100.0
50.0
80.0
70.0
32.0
23.0
92.0
88.0
78.0
100.0
41.0
100.0
14.0
97.0
100.0
99.0
100.0
81.0
79.0
78.0
71.0
69.0
37.0
85.0
9.0
72.0
80.0
31.0
55.0
84.0
35.0
84.0
1.0
44.0
87.0
84.0
53.0
98.0
59.0
91.0
69.0
51.0
45.0
28.0
65.0
93.0
41.0
88.0
67.0
73.0
69.0
72.0
83.0
22.0
86.0
84.0
37.0
59.0
48.0
100.0
68.0
6.0
35.0
47.0
28.0
90.0
4.0
9.0
100.0
55.0
36.0
11.0
91.0
16.0
86.0
85.0
80.0
68.0
32.0
99.0
76.0
99.0
97.0
73.0
89.0
81.0
59.0
18.0
83.0
58.0
56.0
75.0
86.0
80.0
71.0
93.0
98.0
97.0
3.0
49.0
97.0
71.0
98.0
73.0
49.0
28.0
98.0
95.0
9.0
83.0
60.0
81.0
98.0
45.0
79.0
39.0
96.0
74.0
74.0
100.0
50.0
75.0
49.0
84.0
93.0
68.0
100.0
81.0
54.0
33.0
95.0
1.0
39.0
58.0
80.0
90.0
27.0
56.0
66.0
46.0
9.0
50.0
75.0
96.0
45.0
39.0
34.0
72.0
100.0
89.0
42.0
8.0
84.0
73.0
75.0
71.0
84.0
12.0
59.0
40.0
86.0
46.0
60.0
5.0
11.0
72.0
75.0
48.0
65.0
39.0
6.0
32.0
100.0
79.0
4.0
3.0
94.0
20.0
38.0
2.0
41.0
56.0
64.0
40.0
76.0
87.0
3.0
11.0
80.0
32.0
47.0
83.0
76.0
89.0
96.0
74.0
23.0
23.0
1.0
72.0
66.0
89.0
99.0
84.0
51.0
36.0
86.0
93.0
40.0
70.0
91.0
14.0
52.0
100.0
44.0
84.0
54.0
70.0
76.0
62.0
90.0
18.0
96.0
1.0
32.0
74.0
75.0
40.0
61.0
89.0
27.0
98.0
13.0
77.0
100.0
9.0
73.0
67.0
79.0
100.0
71.0
78.0
93.0
81.0
100.0
29.0
100.0
11.0
58.0
8.0
9.0
80.0
3.0
88.0
76.0
88.0
55.0
37.0
99.0
75.0
83.0
35.0
100.0
1.0
100.0
82.0
4.0
85.0
32.0
99.0
52.0
20.0
61.0
55.0
70.0
93.0
92.0
48.0
2.0
88.0
11.0
97.0
100.0
66.0
10.0
52.0
69.0
54.0
52.0
70.0
97.0
98.0
82.0
25.0
2.0
5.0
20.0
83.0
67.0
38.0
86.0
78.0
98.0
11.0
22.0
100.0
56.0
79.0
34.0
51.0
55.0
89.0
71.0
81.0
66.0
66.0
56.0
17.0
98.0
83.0
75.0
79.0
92.0
47.0
83.0
33.0
81.0
41.0
58.0
10.0
98.0
16.0
89.0
90.0
67.0
90.0
52.0
79.0
87.0
90.0
59.0
59.0
31.0
94.0
100.0
100.0
62.0
46.0
62.0
61.0
50.0
70.0
12.0
29.0
74.0
54.0
73.0
52.0
92.0
86.0
1.0
1.0
36.0
10.0
41.0
40.0
12.0
41.0
64.0
11.0
77.0
83.0
60.0
86.0
61.0
41.0
78.0
56.0
46.0
15.0
22.0
64.0
87.0
78.0
82.0
54.0
50.0
68.0
82.0
68.0
93.0
81.0
91.0
45.0
60.0
1.0
68.0
30.0
1.0
35.0
82.0
91.0
59.0
82.0
91.0
100.0
59.0
100.0
45.0
13.0
46.0
29.0
78.0
100.0
59.0
74.0
50.0
55.0
15.0
43.0
64.0
63.0
65.0
87.0
48.0
50.0
84.0
73.0
80.0
85.0
18.0
40.0
60.0
100.0
59.0
41.0
97.0
100.0
51.0
12.0
79.0
84.0
26.0
4.0
1.0
47.0
53.0
34.0
36.0
93.0
93.0
37.0
86.0
79.0
1.0
64.0
42.0
83.0
68.0
67.0
80.0
80.0
86.0
85.0
65.0
78.0
74.0
38.0
79.0
48.0
74.0
2.0
71.0
24.0
68.0
48.0
100.0
52.0
83.0
85.0
84.0
32.0
89.0
50.0
82.0
69.0
77.0
21.0
88.0
67.0
18.0
87.0
80.0
62.0
90.0
76.0
83.0
24.0
59.0
91.0
100.0
83.0
4.0
100.0
46.0
59.0
20.0
1.0
28.0
71.0
61.0
51.0
26.0
34.0
28.0
99.0
30.0
35.0
82.0
1.0
82.0
80.0
64.0
16.0
72.0
54.0
14.0
7.0
84.0
76.0
15.0
81.0
6.0
70.0
83.0
100.0
56.0
100.0
62.0
16.0
1.0
98.0
6.0
88.0
71.0
83.0
97.0
40.0
52.0
68.0
86.0
95.0
73.0
94.0
66.0
14.0
68.0
15.0
85.0
76.0
58.0
19.0
15.0
67.0
32.0
89.0
72.0
55.0
54.0
43.0
67.0
58.0
85.0
92.0
57.0
65.0
84.0
90.0
82.0
81.0
99.0
81.0
63.0
20.0
72.0
100.0
57.0
97.0
100.0
62.0
77.0
99.0
89.0
14.0
29.0
66.0
55.0
84.0
82.0
12.0
1.0
67.0
24.0
50.0
80.0
5.0
86.0
74.0
77.0
98.0
73.0
38.0
76.0
53.0
19.0
32.0
83.0
72.0
98.0
14.0
87.0
100.0
16.0
95.0
1.0
79.0
23.0
4.0
5.0
75.0
58.0
64.0
80.0
3.0
61.0
100.0
100.0
78.0
81.0
80.0
77.0
84.0
88.0
72.0
26.0
100.0
78.0
100.0
57.0
75.0
46.0
70.0
91.0
96.0
16.0
66.0
79.0
94.0
49.0
86.0
56.0
78.0
42.0
81.0
98.0
89.0
75.0
1.0
59.0
65.0
80.0
34.0
9.0
48.0
45.0
44.0
9.0
61.0
19.0
58.0
90.0
76.0
13.0
73.0
17.0
91.0
89.0
51.0
61.0
82.0
64.0
89.0
18.0
34.0
100.0
29.0
30.0
82.0
67.0
38.0
49.0
97.0
53.0
46.0
100.0
66.0
75.0
100.0
98.0
71.0
60.0
100.0
77.0
100.0
79.0
4.0
54.0
100.0
10.0
21.0
41.0
91.0
58.0
100.0
42.0
12.0
45.0
88.0
27.0
45.0
91.0
100.0
60.0
57.0
94.0
81.0
26.0
84.0
84.0
1.0
69.0
65.0
52.0
50.0
27.0
61.0
94.0
86.0
74.0
31.0
64.0
100.0
41.0
57.0
78.0
12.0
46.0
80.0
93.0
36.0
28.0
100.0
34.0
85.0
91.0
90.0
95.0
46.0
39.0
85.0
91.0
33.0
54.0
37.0
37.0
51.0
83.0
36.0
60.0
75.0
44.0
41.0
17.0
49.0
81.0
74.0
70.0
88.0
29.0
100.0
60.0
19.0
84.0
87.0
87.0
50.0
32.0
84.0
86.0
49.0
68.0
55.0
100.0
78.0
43.0
60.0
80.0
4.0
95.0
39.0
59.0
1.0
28.0
57.0
47.0
70.0
29.0
77.0
25.0
58.0
13.0
63.0
92.0
14.0
38.0
92.0
2.0
73.0
98.0
1.0
23.0
88.0
72.0
96.0
55.0
79.0
6.0
56.0
58.0
59.0
48.0
50.0
28.0
43.0
94.0
70.0
30.0
19.0
96.0
1.0
23.0
69.0
2.0
41.0
24.0
59.0
72.0
19.0
51.0
60.0
83.0
20.0
44.0
55.0
20.0
69.0
32.0
38.0
81.0
72.0
45.0
5.0
28.0
9.0
29.0
60.0
92.0
94.0
75.0
60.0
88.0
100.0
44.0
34.0
91.0
100.0
99.0
99.0
57.0
60.0
67.0
25.0
77.0
49.0
76.0
27.0
56.0
100.0
17.0
8.0
81.0
100.0
2.0
35.0
90.0
95.0
63.0
81.0
30.0
98.0
77.0
100.0
90.0
3.0
68.0
85.0
61.0
72.0
32.0
96.0
57.0
65.0
73.0
82.0
51.0
85.0
86.0
83.0
51.0
93.0
1.0
84.0
86.0
57.0
53.0
96.0
76.0
80.0
45.0
29.0
29.0
24.0
3.0
54.0
98.0
58.0
83.0
43.0
43.0
73.0
49.0
100.0
27.0
57.0
55.0
2.0
93.0
48.0
69.0
87.0
9.0
54.0
2.0
92.0
100.0
30.0
73.0
84.0
84.0
26.0
15.0
63.0
13.0
23.0
50.0
47.0
2.0
96.0
88.0
87.0
84.0
20.0
70.0
100.0
87.0
85.0
1.0
73.0
2.0
100.0
74.0
37.0
74.0
75.0
67.0
30.0
36.0
17.0
57.0
67.0
8.0
35.0
83.0
62.0
78.0
34.0
72.0
43.0
14.0
3.0
29.0
74.0
6.0
18.0
41.0
100.0
80.0
28.0
62.0
57.0
70.0
23.0
58.0
83.0
97.0
44.0
52.0
43.0
48.0
100.0
34.0
56.0
23.0
76.0
59.0
1.0
25.0
44.0
14.0
66.0
39.0
79.0
95.0
100.0
100.0
80.0
22.0
92.0
51.0
78.0
76.0
77.0
100.0
22.0
90.0
27.0
100.0
84.0
66.0
36.0
66.0
73.0
37.0
12.0
3.0
23.0
84.0
90.0
56.0
95.0
50.0
83.0
86.0
100.0
81.0
72.0
58.0
100.0
18.0
68.0
49.0
77.0
57.0
82.0
2.0
71.0
43.0
76.0
74.0
95.0
100.0
97.0
40.0
80.0
95.0
71.0
66.0
73.0
6.0
100.0
50.0
100.0
37.0
42.0
46.0
85.0
44.0
96.0
1.0
61.0
100.0
88.0
89.0
28.0
80.0
99.0
8.0
32.0
86.0
66.0
73.0
24.0
94.0
85.0
80.0
78.0
78.0
91.0
76.0
52.0
89.0
68.0
63.0
54.0
67.0
53.0
38.0
78.0
77.0
59.0
95.0
63.0
100.0
1.0
78.0
38.0
48.0
97.0
41.0
97.0
67.0
85.0
56.0
32.0
81.0
75.0
100.0
56.0
71.0
1.0
29.0
18.0
93.0
64.0
81.0
23.0
92.0
99.0
33.0
97.0
89.0
19.0
58.0
65.0
77.0
100.0
100.0
88.0
93.0
25.0
42.0
75.0
37.0
52.0
83.0
28.0
43.0
100.0
100.0
85.0
15.0
1.0
70.0
64.0
37.0
55.0
3.0
44.0
65.0
4.0
94.0
12.0
57.0
4.0
71.0
34.0
24.0
82.0
64.0
76.0
69.0
96.0
6.0
76.0
72.0
92.0
35.0
89.0
33.0
55.0
63.0
100.0
93.0
68.0
33.0
99.0
60.0
54.0
56.0
62.0
63.0
35.0
53.0
64.0
14.0
100.0
31.0
66.0
84.0
90.0
71.0
61.0
82.0
92.0
100.0
93.0
89.0
73.0
17.0
15.0
15.0
71.0
60.0
14.0
30.0
4.0
80.0
100.0
57.0
1.0
68.0
15.0
5.0
41.0
53.0
86.0
75.0
84.0
100.0
58.0
54.0
23.0
62.0
69.0
1.0
11.0
61.0
100.0
30.0
15.0
80.0
54.0
51.0
74.0
9.0
99.0
100.0
14.0
48.0
46.0
75.0
54.0
64.0
100.0
85.0
13.0
66.0
10.0
86.0
53.0
65.0
80.0
57.0
89.0
74.0
82.0
80.0
92.0
92.0
68.0
15.0
15.0
72.0
100.0
1.0
91.0
42.0
73.0
52.0
84.0
88.0
49.0
67.0
52.0
100.0
97.0
100.0
74.0
37.0
64.0
58.0
1.0
93.0
3.0
36.0
28.0
71.0
58.0
68.0
21.0
88.0
98.0
91.0
73.0
100.0
12.0
11.0
76.0
16.0
79.0
19.0
61.0
89.0
27.0
26.0
45.0
93.0
94.0
63.0
45.0
78.0
85.0
29.0
54.0
82.0
48.0
91.0
62.0
84.0
64.0
69.0
79.0
78.0
53.0
40.0
78.0
54.0
37.0
73.0
77.0
36.0
59.0
88.0
51.0
94.0
85.0
56.0
75.0
80.0
38.0
47.0
65.0
78.0
52.0
37.0
100.0
35.0
65.0
94.0
58.0
61.0
52.0
97.0
98.0
41.0
10.0
34.0
52.0
45.0
48.0
59.0
53.0
95.0
5.0
77.0
32.0
2.0
91.0
93.0
4.0
79.0
95.0
95.0
97.0
74.0
7.0
54.0
90.0
61.0
78.0
65.0
86.0
84.0
66.0
38.0
16.0
48.0
87.0
17.0
73.0
36.0
73.0
77.0
54.0
76.0
88.0
76.0
66.0
93.0
37.0
75.0
82.0
73.0
79.0
47.0
20.0
34.0
60.0
31.0
92.0
82.0
51.0
13.0
11.0
93.0
93.0
98.0
100.0
93.0
32.0
73.0
8.0
88.0
61.0
83.0
71.0
86.0
80.0
30.0
25.0
4.0
54.0
90.0
99.0
88.0
26.0
49.0
37.0
9.0
45.0
39.0
27.0
100.0
83.0
23.0
68.0
70.0
30.0
5.0
39.0
93.0
29.0
60.0
88.0
1.0
81.0
3.0
19.0
89.0
88.0
95.0
69.0
99.0
39.0
71.0
1.0
65.0
16.0
100.0
93.0
42.0
66.0
22.0
81.0
84.0
96.0
64.0
77.0
86.0
45.0
4.0
57.0
74.0
100.0
88.0
71.0
2.0
100.0
100.0
1.0
6.0
100.0
85.0
100.0
47.0
90.0
58.0
89.0
92.0
96.0
66.0
85.0
65.0
36.0
69.0
82.0
56.0
99.0
11.0
81.0
7.0
21.0
15.0
86.0
32.0
74.0
64.0
47.0
9.0
93.0
89.0
38.0
32.0
50.0
37.0
31.0
67.0
73.0
50.0
88.0
3.0
36.0
28.0
13.0
81.0
91.0
70.0
98.0
71.0
57.0
86.0
34.0
88.0
1.0
54.0
66.0
98.0
82.0
39.0
19.0
17.0
88.0
11.0
42.0
6.0
35.0
22.0
62.0
57.0
95.0
95.0
68.0
63.0
100.0
60.0
79.0
38.0
54.0
7.0
92.0
79.0
1.0
24.0
71.0
72.0
73.0
2.0
59.0
2.0
83.0
43.0
88.0
75.0
17.0
98.0
88.0
25.0
80.0
48.0
77.0
96.0
41.0
32.0
39.0
95.0
78.0
85.0
94.0
49.0
50.0
9.0
33.0
76.0
100.0
39.0
73.0
86.0
83.0
86.0
91.0
83.0
96.0
73.0
55.0
100.0
4.0
82.0
36.0
68.0
97.0
29.0
71.0
59.0
93.0
27.0
91.0
100.0
84.0
23.0
76.0
46.0
48.0
24.0
95.0
100.0
2.0
55.0
1.0
100.0
73.0
78.0
73.0
94.0
75.0
67.0
60.0
71.0
96.0
5.0
50.0
77.0
95.0
34.0
83.0
4.0
78.0
92.0
21.0
80.0
71.0
92.0
20.0
65.0
62.0
87.0
34.0
23.0
8.0
5.0
27.0
63.0
38.0
26.0
100.0
82.0
87.0
37.0
90.0
3.0
84.0
42.0
25.0
88.0
49.0
19.0
75.0
64.0
4.0
93.0
79.0
63.0
6.0
94.0
63.0
100.0
52.0
99.0
77.0
3.0
67.0
77.0
100.0
100.0
45.0
24.0
58.0
100.0
98.0
96.0
64.0
56.0
33.0
36.0
18.0
41.0
98.0
67.0
86.0
87.0
78.0
35.0
68.0
26.0
50.0
10.0
68.0
30.0
43.0
60.0
78.0
100.0
61.0
54.0
38.0
1.0
70.0
100.0
39.0
11.0
88.0
64.0
23.0
49.0
28.0
60.0
76.0
89.0
92.0
82.0
37.0
75.0
86.0
93.0
49.0
15.0
50.0
98.0
96.0
58.0
82.0
49.0
49.0
53.0
49.0
57.0
96.0
81.0
30.0
54.0
75.0
30.0
7.0
41.0
86.0
31.0
86.0
2.0
63.0
67.0
16.0
29.0
50.0
65.0
14.0
50.0
55.0
19.0
56.0
68.0
74.0
85.0
80.0
91.0
17.0
27.0
72.0
77.0
73.0
52.0
57.0
29.0
74.0
83.0
58.0
69.0
33.0
60.0
85.0
93.0
17.0
92.0
37.0
99.0
35.0
5.0
32.0
90.0
1.0
83.0
37.0
32.0
59.0
71.0
100.0
44.0
31.0
83.0
20.0
94.0
53.0
67.0
82.0
75.0
40.0
29.0
99.0
77.0
32.0
94.0
61.0
85.0
93.0
92.0
4.0
19.0
75.0
72.0
82.0
1.0
59.0
87.0
10.0
67.0
85.0
99.0
71.0
91.0
59.0
59.0
55.0
76.0
16.0
100.0
82.0
28.0
94.0
56.0
89.0
50.0
100.0
67.0
41.0
100.0
54.0
6.0
90.0
78.0
75.0
100.0
72.0
20.0
70.0
86.0
76.0
94.0
72.0
43.0
20.0
100.0
24.0
100.0
76.0
1.0
13.0
90.0
82.0
85.0
85.0
88.0
99.0
4.0
48.0
81.0
94.0
65.0
66.0
39.0
32.0
9.0
70.0
63.0
72.0
97.0
69.0
64.0
25.0
4.0
38.0
81.0
82.0
70.0
70.0
96.0
1.0
75.0
100.0
35.0
55.0
1.0
2.0
16.0
100.0
80.0
69.0
99.0
100.0
98.0
100.0
82.0
85.0
2.0
53.0
11.0
26.0
97.0
100.0
49.0
42.0
14.0
99.0
